"Torque, Nm","Power, W"
0.0020810533994404965,1.5549178397265853
0.0020925301841430875,1.5616070448041193
0.002104006968845679,1.5682755618142856
0.00211548375354827,1.5749233907570839
0.002126960538250861,1.5815505316325147
0.002138437322953452,1.5881569844405776
0.002149914107656043,1.5947427491812727
0.0021613908923586345,1.6013078258546005
0.0021728676770612254,1.6078522144605603
0.002184344461763817,1.6143759149991526
0.0021958212464664078,1.620878927470377
0.002207298031168999,1.6273612518742337
0.00221877481587159,1.6338228882107226
0.0022302516005741815,1.640263836479844
0.0022417283852767724,1.6466840966815979
0.002253205169979364,1.653083668815984
0.0022646819546819547,1.659462552883002
0.002276158739384546,1.6658207488826526
0.002287635524087137,1.6721582568149354
0.0022991123087897285,1.6784750766798506
0.0023105890934923194,1.6847712084773978
0.0023220658781949108,1.6910466522075775
0.0023335426628975017,1.6973014078703894
0.0023450194476000927,1.7035354754658338
0.002356496232302684,1.7097488549939104
0.002367973017005275,1.715941546454619
0.0023794498017078664,1.7221135498479603
0.0023909265864104573,1.7282648651739336
0.0024024033711130487,1.7343954924325395
0.0024138801558156397,1.7405054316237774
0.002425356940518231,1.7465946827476477
0.002436833725220822,1.75266324580415
0.0024483105099234134,1.758711120793285
0.0024597872946260043,1.764738307715052
0.0024712640793285957,1.7707448065694518
0.0024827408640311866,1.7767306173564836
0.002494217648733778,1.7826957400761474
0.002505694433436369,1.788640174728444
0.0025171712181389604,1.7945639213133726
0.0025286480028415513,1.8004669798309334
0.0025401247875441423,1.8063493502811263
0.0025516015722467336,1.812211032663952
0.0025630783569493246,1.8180520269794098
0.0025745551416519164,1.8238723332275
0.0025860319263545073,1.8296719514082223
0.0025975087110570987,1.835450881521577
0.0026089854957596897,1.8412091235675638
0.002620462280462281,1.8469466775461831
0.002631939065164872,1.8526635434574346
0.0026434158498674634,1.8583597213013188
0.0026548926345700543,1.8640352110778347
0.0026663694192726457,1.869690012786983
0.0026778462039752367,1.8753241264287637
0.002689322988677828,1.8809375520031768
0.002700799773380419,1.8865302895102218
0.00271227655808301,1.8921023389498992
0.0027237533427856013,1.8976537003222091
0.0027352301274881923,1.9031843736271512
0.0027467069121907836,1.9086943588647258
0.0027581836968933746,1.9141836560349323
0.002769660481595966,1.9196522651377714
0.002781137266298557,1.9251001861732429
0.0027926140510011483,1.9305274191413462
0.0028040908357037393,1.9359339640420823
0.0028155676204063306,1.9413198208754505
0.0028270444051089216,1.9466849896414509
0.002838521189811513,1.9520294703400836
0.002849997974514104,1.9573532629713486
0.0028614747592166953,1.962656367535246
0.0028729515439192862,1.9679387840317755
0.002884428328621877,1.9732005124609375
0.0028959051133244686,1.9784415528227317
0.0029073818980270595,1.983661905117158
0.002918858682729651,1.988861569344217
0.002930335467432242,1.9940405455039079
0.0029418122521348332,1.9991988335962314
0.002953289036837424,2.004336433621187
0.0029647658215400156,2.009453345578775
0.0029762426062426065,2.0145495694689948
0.002987719390945198,2.0196251052918477
0.002999196175647789,2.024679953047332
0.00301067296035038,2.0297141127354497
0.003022149745052971,2.034727584356199
0.0030336265297555625,2.0397203679095806
0.0030451033144581535,2.0446924633955947
0.003056580099160745,2.049643870814241
0.003068056883863336,2.0545745901655192
0.0030795336685659268,2.05948462144943
0.003091010453268518,2.064373964665973
0.003102487237971109,2.0692426198151486
0.0031139640226737005,2.0740905868969564
0.0031254408073762914,2.0789178659113965
0.003136917592078883,2.0837244568584685
0.0031483943767814737,2.0885103597381733
0.003159871161484065,2.0932755745505105
0.003171347946186656,2.0980201012954796
0.0031828247308892475,2.102743939973081
0.0031943015155918384,2.1074470905833147
0.00320577830029443,2.112129553126181
0.0032172550849970207,2.1167913276016788
0.003228731869699612,2.1214324140098095
0.003240208654402203,2.126052812350572
0.0032516854391047944,2.1306525226239676
0.0032631622238073854,2.135231544829995
0.0032746390085099763,2.1397898789686547
0.0032861157932125677,2.1443275250399467
0.0032975925779151587,2.148844483043871
0.00330906936261775,2.153340752980428
0.003320546147320341,2.157816334849617
0.0033320229320229324,2.1622712286514383
0.0033434997167255233,2.1667054343858916
0.0033549765014281147,2.1711189520529772
0.0033664532861307057,2.1755117816526957
0.003377930070833297,2.179883923185046
0.003389406855535888,2.1842353766500286
0.0034008836402384794,2.188566142047643
0.0034123604249410703,2.192876219377891
0.0034238372096436617,2.1971656086407707
0.0034353139943462526,2.2014343098362823
0.0034467907790488436,2.2056823229644262
0.003458267563751435,2.2099096480252025
0.003469744348454026,2.214116285018611
0.0034812211331566173,2.2183022339446525
0.0034926979178592082,2.2224674948033254
0.0035041747025617996,2.226612067594631
0.0035156514872643906,2.230735952318569
0.003527128271966982,2.234839148975139
0.003538605056669573,2.238921657564342
0.0035500818413721647,2.2429834780861766
0.0035615586260747557,2.2470246105406435
0.003573035410777347,2.2510450549277428
0.003584512195479938,2.2550448112474744
0.0035959889801825294,2.2590238794998383
0.0036074657648851203,2.262982259684834
0.0036189425495877113,2.266919951802463
0.0036304193342903027,2.2708369558527237
0.0036418961189928936,2.274733271835617
0.003653372903695485,2.2786088997511422
0.003664849688398076,2.2824638395993
0.0036763264731006673,2.28629809138009
0.0036878032578032583,2.2901116550935123
0.0036992800425058496,2.293904530739567
0.0037107568272084406,2.2976767183182534
0.003722233611911032,2.3014282178295726
0.003733710396613623,2.305159029273524
0.0037451871813162143,2.3088691526501077
0.0037566639660188052,2.3125585879593236
0.0037681407507213966,2.3162273352011717
0.0037796175354239876,2.3198753943756523
0.003791094320126579,2.323502765482765
0.00380257110482917,2.3271094485225103
0.003814047889531761,2.3306954434948874
0.0038255246742343522,2.3342607503998973
0.003837001458936943,2.3378053692375396
0.0038484782436395346,2.3413293000078137
0.0038599550283421255,2.34483254271072
0.003871431813044717,2.3483150973462594
0.003882908597747308,2.35177696391443
0.003894385382449899,2.3552181424152336
0.00390586216715249,2.3586386328486695
0.003917338951855082,2.3620384352147377
0.003928815736557673,2.365417549513438
0.003940292521260264,2.368775975744771
0.003951769305962855,2.372113713908736
0.003963246090665447,2.375430764005333
0.003974722875368038,2.3787271260345624
0.0039861996600706285,2.382002799996424
0.0039976764447732195,2.385257785890918
0.00400915322947581,2.3884920837180443
0.004020630014178402,2.391705693477803
0.004032106798880993,2.394898615170194
0.004043583583583584,2.398070848795217
0.004055060368286175,2.4012223943528723
0.004066537152988767,2.4043532518431605
0.004078013937691358,2.4074634212660806
0.004089490722393949,2.4105529026216326
0.00410096750709654,2.413621695909818
0.0041124442917991316,2.4166698011306345
0.0041239210765017225,2.419697218284084
0.0041353978612043134,2.4227039473701653
0.004146874645906904,2.425689988388879
0.004158351430609496,2.428655341340225
0.004169828215312086,2.431600006224204
0.004181305000014678,2.4345239830408145
0.004192781784717269,2.4374272717900576
0.004204258569419861,2.440309872471933
0.004215735354122451,2.4431717850864403
0.004227212138825043,2.4460130096335804
0.004238688923527634,2.4488335461133524
0.0042501657082302255,2.451633394525757
0.004261642492932816,2.4544125548707934
0.004273119277635407,2.457171027148463
0.004284596062337998,2.4599088113587637
0.00429607284704059,2.462625907501698
0.00430754963174318,2.465322315577263
0.004319026416445772,2.467998035585462
0.004330503201148363,2.470653067526292
0.004341979985850955,2.473287411399755
0.004353456770553545,2.47590106720585
0.004364933555256137,2.478494034944577
0.004376410339958728,2.4810663146159366
0.004387887124661319,2.483617906219929
0.00439936390936391,2.486148809756553
0.004410840694066501,2.488659025225809
0.004422317478769092,2.4911485526276986
0.004433794263471683,2.49361739196222
0.004445271048174274,2.4960655432293732
0.004456747832876866,2.498493006429159
0.004468224617579457,2.5008997815615768
0.004479701402282048,2.503285868626627
0.004491178186984639,2.5056512676243092
0.004502654971687231,2.5079959785546246
0.004514131756389822,2.5103200014175715
0.004525608541092413,2.5126233362131507
0.0045370853257950036,2.5149059829413623
0.004548562110497595,2.5171679416022066
0.0045600388952001854,2.519409212195683
0.004571515679902777,2.5216297947217914
0.004582992464605368,2.523829689180532
0.00459446924930796,2.5260088955719056
0.00460594603401055,2.5281674138959107
0.004617422818713142,2.5303052441525486
0.004628899603415733,2.532422386341818
0.004640376388118325,2.5345188404637207
0.004651853172820915,2.536594606518255
0.004663329957523507,2.5386496845054225
0.0046748067422260975,2.540684074425222
0.004686283526928689,2.542697776277653
0.004697760311631279,2.544690790062717
0.004709237096333871,2.5466631157804134
0.004720713881036462,2.5486147534307415
0.004732190665739053,2.550545703013702
0.004743667450441644,2.552455964529295
0.004755144235144236,2.5543455379775204
0.004766621019846827,2.556214423358378
0.004778097804549418,2.5580626206718673
0.004789574589252009,2.5598901299179895
0.0048010513739546005,2.561696951096744
0.0048125281586571915,2.5634830842081304
0.0048240049433597824,2.565248529252149
0.004835481728062373,2.566993286228801
0.004846958512764965,2.568717355138084
0.004858435297467556,2.57042073598
0.004869912082170147,2.572103428754548
0.004881388866872738,2.573765433461729
0.00489286565157533,2.5754067501015414
0.004904342436277921,2.577027378673986
0.004915819220980512,2.5786273191790636
0.004927296005683103,2.580206571616774
0.0049387727903856945,2.5817651359871148
0.004950249575088285,2.5833030122900897
0.004961726359790876,2.584820200525696
0.004973203144493467,2.586316700693935
0.004984679929196059,2.5877925127948056
0.004996156713898649,2.589247636828309
0.005007633498601241,2.590682072794445
0.005019110283303833,2.592095820693213
0.005030587068006424,2.5934888805246126
0.005042063852709015,2.5948612522886454
0.005053540637411606,2.59621293598531
0.0050650174221141975,2.597543931614607
0.0050764942068167885,2.5988542391765366
0.0050879709915193794,2.6001438586710983
0.00509944777622197,2.601412790098292
0.005110924560924562,2.6026610334581184
0.005122401345627152,2.6038885887505767
0.005133878130329744,2.605095455975668
0.005145354915032335,2.606281635133391
0.005156831699734927,2.6074471262237457
0.005168308484437517,2.6085919292467334
0.005179785269140109,2.609716044202354
0.0051912620538427,2.610819471090606
0.0052027388385452915,2.6119022099114906
0.005214215623247882,2.612964260665007
0.005225692407950473,2.6140056233511566
0.005237169192653064,2.615026297969938
0.005248645977355656,2.6160262845213516
0.005260122762058246,2.6170055830053975
0.005271599546760838,2.617964193422076
0.005283076331463429,2.6189021157713865
0.00529455311616602,2.6198193500533296
0.005306029900868611,2.620715896267905
0.005317506685571203,2.6215917544151117
0.005328983470273794,2.6224469244949518
0.005340460254976385,2.623281406507424
0.005351937039678976,2.624095200452528
0.005363413824381567,2.6248883063302646
0.005374890609084158,2.6256607241406336
0.005386367393786749,2.626412453883635
0.00539784417848934,2.6271434955592685
0.005409320963191932,2.627853849167534
0.005420797747894523,2.628543514708432
0.005432274532597114,2.6292124921819626
0.005443751317299705,2.629860781588125
0.005455228102002297,2.63048838292692
0.005466704886704887,2.631095296198347
0.005478181671407479,2.6316815214024065
0.0054896584561100695,2.6322470585390985
0.005501135240812661,2.632791907608423
0.0055126120255152514,2.6333160686103794
0.005524088810217843,2.633819541544968
0.005535565594920434,2.6343023264121888
0.005547042379623026,2.634764423212042
0.005558519164325616,2.635205831944528
0.005569995949028208,2.6356265526096454
0.005581472733730799,2.6360265852073956
0.005592949518433391,2.636405929737778
0.005604426303135981,2.6367645862007927
0.005615903087838573,2.6371025545964395
0.0056273798725411635,2.6374198349247187
0.0056388566572437545,2.6377164271856306
0.005650333441946345,2.6379923313791744
0.005661810226648937,2.63824754750535
0.005673287011351528,2.6384820755641587
0.005684763796054119,2.6386959155556
0.00569624058075671,2.638889067479673
0.005707717365459302,2.6390615313363783
0.005719194150161893,2.6392133071257153
0.005730670934864484,2.6393443948476856
0.005742147719567075,2.6394547945022877
0.0057536245042696665,2.6395445060895217
0.0057651012889722575,2.639613529609389
0.0057765780736748484,2.639661865061888
0.005788054858377439,2.639689512447019
0.005799531643080031,2.639696471764783
0.005811008427782622,2.6396827430151792
0.005822485212485213,2.639648326198207
0.005833961997187804,2.6395932213138678
0.005845438781890396,2.639517428362161
0.005856915566592986,2.6394209473430856
0.005868392351295578,2.6393037782566435
0.005879869135998169,2.6391659211028324
0.0058913459207007605,2.6390073758816546
0.005902822705403351,2.638828142593109
0.005914299490105942,2.6386282212371954
0.005925776274808533,2.6384076118139146
0.005937253059511125,2.6381663143232656
0.005948729844213715,2.637904328765249
0.005960206628916307,2.637621655139865
0.005971683413618898,2.6373182934471124
0.00598316019832149,2.636994243686993
0.00599463698302408,2.6366495058595056
0.006006113767726672,2.6362840799646503
0.0060175905524292635,2.6358979660024273
0.006029067337131854,2.6354911639728376
0.006040544121834445,2.635063673875879
0.006052020906537036,2.634615495711553
0.006063497691239628,2.6341466294798592
0.006074974475942218,2.633657075180798
0.00608645126064481,2.6331468328143686
0.006097928045347401,2.6326159023805715
0.006109404830049993,2.6320642838794073
0.006120881614752583,2.6314919773108754
0.006132358399455175,2.630898982674975
0.006143835184157766,2.6302852999717077
0.0061553119688603575,2.6296509292010724
0.006166788753562948,2.628995870363069
0.006178265538265539,2.6283201234576983
0.00618974232296813,2.62762368848496
0.006201219107670721,2.6269065654448536
0.006212695892373312,2.62616875433738
0.006224172677075904,2.6254102551625387
0.006235649461778495,2.624631067920329
0.006247126246481086,2.623831192610752
0.006258603031183677,2.623010629233807
0.006270079815886269,2.6221693777894948
0.00628155660058886,2.6213074382778148
0.006293033385291451,2.620424810698766
0.0063045101699940416,2.619521495052351
0.006315986954696633,2.618597491338568
0.006327463739399224,2.617652799557417
0.006338940524101815,2.6166874197088985
0.006350417308804406,2.615701351793011
0.006361894093506998,2.6146945958097576
0.006373370878209589,2.613667151759136
0.00638484766291218,2.6126190196411456
0.006396324447614771,2.6115501994557886
0.006407801232317363,2.610460691203064
0.006419278017019953,2.609350494882971
0.006430754801722545,2.608219610495511
0.0064422315864251355,2.6070680380406825
0.006453708371127727,2.6058957775184868
0.006465185155830317,2.6047028289289234
0.006476661940532909,2.6034891922719923
0.0064881387252355,2.6022548675476935
0.006499615509938092,2.6009998547560267
0.006511092294640682,2.599724153896992
0.006522569079343274,2.5984277649705905
0.006534045864045865,2.59711068797682
0.006545522648748457,2.595772922915683
0.006556999433451047,2.594414469787178
0.0065684762181536386,2.5930353285913053
0.0065799530028562295,2.591635499328064
0.0065914297875588205,2.5902149819974563
0.006602906572261411,2.58877377659948
0.006614383356964003,2.5873118831341366
0.006625860141666594,2.585829301601425
0.006637336926369185,2.5843260320013455
0.006648813711071776,2.5828020743338986
0.006660290495774368,2.581257428599084
0.006671767280476959,2.5796920947969015
0.00668324406517955,2.5781060729273517
0.006694720849882141,2.576499362990434
0.0067061976345847325,2.5748719649861487
0.0067176744192873235,2.573223878914496
0.006729151203989914,2.571555104775474
0.006740627988692505,2.5698656425690865
0.006752104773395097,2.5681554922953302
0.006763581558097687,2.566424653954206
0.006775058342800279,2.5646731275457144
0.00678653512750287,2.562900913069855
0.006798011912205462,2.561108010526628
0.006809488696908052,2.5592944199160335
0.006820965481610644,2.5574601412380704
0.006832442266313235,2.5556051744927406
0.0068439190510158265,2.5537295196800422
0.006855395835718417,2.5518331767999767
0.006866872620421008,2.5499161458525434
0.006878349405123599,2.5479784268377426
0.006889826189826191,2.546020019755573
0.006901302974528781,2.544040924606037
0.006912779759231373,2.542041141389133
0.006924256543933964,2.5400206701048607
0.006935733328636555,2.537979510753222
0.006947210113339146,2.5359176633342138
0.006958686898041738,2.533835127847839
0.0069701636827443295,2.5317319042940962
0.00698164046744692,2.529607992672986
0.006993117252149511,2.527463392984507
0.007004594036852102,2.525298105228662
0.007016070821554694,2.523112129405448
0.007027547606257284,2.520905465514867
0.007039024390959876,2.518678113556918
0.007050501175662467,2.5164300735316014
0.007061977960365059,2.514161345438917
0.007073454745067649,2.5118719292788643
0.007084931529770241,2.5095618250514447
0.007096408314472832,2.507231032756657
0.007107885099175423,2.5048795523945016
0.007119361883878014,2.5025073839649794
0.007130838668580605,2.5001145274680887
0.007142315453283196,2.4977009829038295
0.007153792237985787,2.495266750272204
0.007165269022688378,2.4928118295732102
0.00717674580739097,2.490336220806849
0.007188222592093561,2.4878399239731195
0.007199699376796152,2.4853229390720224
0.007211176161498743,2.4827852661035577
0.007222652946201335,2.4802269050677253
0.007234129730903926,2.477647855964525
0.007245606515606517,2.475048118793957
0.0072570833003091076,2.4724276935560225
0.007268560085011699,2.4697865802507186
0.00728003686971429,2.4671247788780484
0.007291513654416881,2.4644422894380096
0.007302990439119472,2.461739111930603
0.007314467223822064,2.4590152463558295
0.007325944008524654,2.4562706927136873
0.007337420793227246,2.453505451004178
0.007348897577929837,2.450719521227301
0.007360374362632429,2.4479129033830556
0.007371851147335019,2.4450855974714436
0.007383327932037611,2.4422376034924635
0.0073948047167402015,2.4393689214461154
0.007406281501442793,2.436479551332399
0.007417758286145383,2.433569493151316
0.007429235070847975,2.430638746902865
0.007440711855550566,2.427687312587046
0.007452188640253158,2.424715190203859
0.007463665424955748,2.4217223797533056
0.00747514220965834,2.418708881235383
0.007486618994360931,2.415674694650093
0.007498095779063522,2.4126198199974365
0.007509572563766113,2.4095442572774104
0.0075210493484687045,2.406448006490018
0.0075325261331712955,2.403331067635258
0.0075440029178738864,2.40019344071313
0.007555479702576477,2.3970351257236335
0.007566956487279069,2.39385612266677
0.00757843327198166,2.3906564315425385
0.007589910056684251,2.3874360523509393
0.007601386841386842,2.3841949850919733
0.007612863626089434,2.3809332297656383
0.007624340410792025,2.3776507863719356
0.007635817195494616,2.3743476549108666
0.007647293980197207,2.3710238353824287
0.0076587707648997985,2.3676793277866226
0.007670247549602389,2.36431413212345
0.00768172433430498,2.3609282483929097
0.007693201119007571,2.357521676595001
0.007704677903710163,2.354094416729724
0.007716154688412753,2.350646468797082
0.007727631473115345,2.3471778327970694
0.007739108257817936,2.3436885087296897
0.007750585042520528,2.340178496594943
0.007762061827223118,2.3366477963928287
0.00777353861192571,2.3330964081233456
0.007785015396628301,2.329524331786496
0.0077964921813308925,2.3259315673822787
0.007807968966033483,2.3223181149106926
0.007819445750736075,2.318683974371739
0.007830922535438666,2.3150291457654175
0.007842399320141257,2.31135362909173
0.007853876104843848,2.307657424350673
0.007865352889546439,2.303940531542249
0.00787682967424903,2.300202950666457
0.007888306458951621,2.2964446817232975
0.007899783243654212,2.292665724712771
0.007911260028356805,2.2888660796348756
0.007922736813059396,2.2850457464896126
0.007934213597761986,2.2812047252769823
0.007945690382464577,2.2773430159969847
0.007957167167167168,2.273460618649619
0.00796864395186976,2.2695575332348854
0.00798012073657235,2.265633759752785
0.007991597521274941,2.261689298203315
0.008003074305977534,2.257724148586478
0.008014551090680125,2.2537383109022744
0.008026027875382716,2.249731785150702
0.008037504660085307,2.2457045713317623
0.008048981444787898,2.2416566694454545
0.008060458229490489,2.2375880794917804
0.00807193501419308,2.2334988014707373
0.00808341179889567,2.2293888353823266
0.008094888583598263,2.2252581812265477
0.008106365368300852,2.221106839003402
0.008117842153003445,2.216934808712888
0.008129318937706036,2.212742090355007
0.008140795722408627,2.208528683929758
0.008152272507111218,2.204294589437141
0.008163749291813809,2.200039806877157
0.0081752260765164,2.195764336249805
0.008186702861218993,2.191468177555084
0.008198179645921582,2.187151330792998
0.008209656430624173,2.182813795963541
0.008221133215326765,2.1784555730667177
0.008232610000029356,2.1740766621025274
0.008244086784731947,2.169677063070969
0.008255563569434538,2.1652567759720425
0.00826704035413713,2.1608158008057483
0.008278517138839722,2.156354137572086
0.008289993923542311,2.1518717862710584
0.008301470708244902,2.147368746902661
0.008312947492947495,2.1428450194668955
0.008324424277650086,2.138300603963764
0.008335901062352677,2.1337355003932625
0.008347377847055268,2.1291497087553957
0.008358854631757858,2.12454322905016
0.008370331416460451,2.119916061277556
0.00838180820116304,2.115268205437586
0.008393284985865631,2.110599661530247
0.008404761770568224,2.10591042955554
0.008416238555270815,2.101200509513466
0.008427715339973404,2.0964699014040242
0.008439192124675997,2.0917186052272143
0.008450668909378588,2.0869466209830376
0.00846214569408118,2.082153948671491
0.00847362247878377,2.07734058829258
0.00848509926348636,2.0725065398462994
0.008496576048188953,2.0676518033326503
0.008508052832891544,2.0627763787516353
0.008519529617594133,2.0578802661032523
0.008531006402296726,2.0529634653875
0.008542483186999317,2.0480259766043822
0.00855395997170191,2.043067799753895
0.008565436756404499,2.0380889348360407
0.00857691354110709,2.0330893818508184
0.008588390325809683,2.028069140798228
0.008599867110512274,2.0230282116782705
0.008611343895214863,2.0179665944909466
0.008622820679917455,2.012884289236253
0.008634297464620046,2.0077812959141923
0.008645774249322637,2.0026576145247637
0.008657251034025228,1.9975132450679687
0.00866872781872782,1.9923481875438047
0.008680204603430412,1.9871624419522715
0.008691681388133003,1.9819560082933732
0.008703158172835592,1.9767288865671067
0.008714634957538185,1.9714810767734714
0.008726111742240776,1.96621257891247
0.008737588526943367,1.9609233929840997
0.008749065311645958,1.9556135189883619
0.008760542096348549,1.9502829569252573
0.00877201888105114,1.944931706794783
0.008783495665753732,1.9395597685969423
0.008794972450456321,1.9341671423317344
0.008806449235158914,1.9287538279991572
0.008817926019861505,1.9233198255992132
0.008829402804564096,1.9178651351319023
0.008840879589266687,1.9123897565972228
0.008852356373969278,1.9068936899951756
0.008863833158671869,1.9013769353257606
0.008875309943374462,1.8958394925889772
0.00888678672807705,1.8902813617848284
0.008898263512779643,1.8847025429133089
0.008909740297482234,1.8791030359744239
0.008921217082184825,1.8734828409681705
0.008932693866887418,1.8678419578945495
0.008944170651590007,1.8621803867535613
0.008955647436292598,1.8564981275452046
0.00896712422099519,1.8507951802694798
0.008978601005697782,1.8450715449263875
0.008990077790400371,1.8393272215159284
0.009001554575102964,1.8335622100381013
